                    alpha                       ri        Curve Length / nm                    Value
                      282                      111                        0         0.82151256459232
                      282                      111                        1         0.82178148899786
                      282                      113                        0         0.82555683284876
                      282                      113                        1         0.82569104632544
                      282                      115                        0          0.8357345308301
                      282                      115                        1         0.83582959125311
                      282                      117                        0         0.83330632350775
                      282                      117                        1         0.83354914187597
                      282                      119                        0         0.82490139452503
                      282                      119                        1         0.82496982222571
                      282                      121                        0          0.8280145335193
                      282                      121                        1         0.82770051877831
                      282                      123                        0         0.83485162404339
                      282                      123                        1         0.83464739461906
                      282                      125                        0         0.83978934322494
                      282                      125                        1          0.8405152160639
                      282                      127                        0         0.82786577063349
                      282                      127                        1         0.82758298341834
                      282                      129                        0         0.83582997723337
                      282                      129                        1         0.83582571207867
                      282                      131                        0         0.83309870314606
                      282                      131                        1         0.83322473471924
                      282                      133                        0          0.8315009973097
                      282                      133                        1         0.83129308648192
                      282                      135                        0          0.8339807089256
                      282                      135                      0.5         0.83379587584969
                      282                      135                        1         0.83361600515503
                      284                        1                        0          0.1123127520215
                      284                        1                     0.25         0.11221745918552
                      284                        1                      0.5         0.11212263702655
                      284                        1                     0.75         0.11202822007146
                      284                        1                        1         0.11193420053637
                      284                        3                        0         0.11181772345239
                      284                        3                      0.5         0.11193845338655
                      284                        3                        1         0.11206045198327
                      284                        5                        0         0.12443955089061
                      284                        5                      0.5         0.12441827499422
                      284                        5                        1         0.12439733738316
                      284                        7                        0          0.1396387761882
                      284                        7                        1         0.13976650342523
                      284                        9                        0         0.16764130973352
                      284                        9                        1         0.16765242995324
                      284                       11                        0         0.18694780437564
                      284                       11                        1         0.18692829841989
                      284                       13                        0         0.19348061591484
                      284                       13                        1         0.19339953929696
                      284                       15                        0         0.21564579345505
                      284                       15                        1         0.21580738646213
                      284                       17                        0         0.25403166783288
                      284                       17                        1         0.25449275734805
                      284                       19                        0         0.28194563609895
                      284                       19                        1          0.2818505288555
                      284                       21                        0         0.31741843754783
                      284                       21                        1         0.31772512851828
                      284                       23                        0         0.34619061839796
                      284                       23                        1         0.34552936627643
                      284                       25                        0         0.39154601461276
                      284                       25                        1         0.39082548962113
                      284                       27                        0         0.43113117561371
                      284                       27                        1         0.43115043111935
                      284                       29                        0         0.46864909149845
                      284                       29                        1         0.46854371400304
                      284                       31                        0         0.53207284368214
                      284                       31                        1          0.5321403255554
                      284                       33                        0         0.58081925105648
                      284                       33                        1         0.58082152659016
                      284                       35                        0         0.65008614877263
                      284                       35                        1         0.64980280827982
                      284                       37                        0         0.70135764285367
                      284                       37                        1         0.70151172009282
                      284                       39                        0         0.73988047705103
                      284                       39                        1         0.73998692052016
                      284                       41                        0         0.79089039449748
                      284                       41                        1            0.79046006118
                      284                       43                        0         0.81124256071611
                      284                       43                        1          0.8113680104127
                      284                       45                        0         0.83548810275986
                      284                       45                        1         0.83495792936869
                      284                       47                        0         0.82279031759709
                      284                       47                        1         0.82297648791137
                      284                       49                        0         0.84224970504344
                      284                       49                        1         0.84211654929159
                      284                       51                        0         0.82419727897334
                      284                       51                        1         0.82399173970326
                      284                       53                        0         0.82548798557474
                      284                       53                        1         0.82522650693571
                      284                       55                        0         0.81496645061227
                      284                       55                        1         0.81489675858536
                      284                       57                        0         0.81710283743312
                      284                       57                        1          0.8170951016944
                      284                       59                        0         0.24632195597051
                      284                       59                        1         0.24680360879834
                      284                       61                        0         0.69794987955402
                      284                       61                        1          0.6976748742865
                      284                       63                        0         0.72710208565604
                      284                       63                        1         0.72705016493667
                      284                       65                        0          0.7290744568832
                      284                       65                        1         0.72882671971259
                      284                       67                        0         0.72992460317747
                      284                       67                        1         0.73009226050034
                      284                       69                        0          0.7196998296068
                      284                       69                        1         0.71969355758765
                      284                       71                        0         0.71896461483927
                      284                       71                        1         0.71919373770935
                      284                       73                        0         0.70874299220569
                      284                       73                        1         0.70908988619301
                      284                       75                        0         0.69782138379411
                      284                       75                        1         0.69828170111474
                      284                       77                        0         0.70700711540709
                      284                       77                        1         0.70752969050443
                      284                       79                        0         0.72659190797958
                      284                       79                        1         0.72668629420234
                      284                       81                        0         0.70804346963588
                      284                       81                        1         0.70859912851182
                      284                       83                        0         0.71857854721746
                      284                       83                        1         0.71869129803854
                      284                       85                        0         0.75604923426789
                      284                       85                        1         0.75593675041774
                      284                       87                        0         0.77136433711496
                      284                       87                        1         0.77150939441148
                      284                       89                        0          0.8040889905224
                      284                       89                        1         0.80410909945246
                      284                       91                        0         0.80023829917293
                      284                       91                        1         0.80033920164211
                      284                       93                        0         0.80029039775242
                      284                       93                        1         0.80057711915289
                      284                       95                        0         0.79798649465922
                      284                       95                        1         0.79768751140382
                      284                       97                        0         0.78089244369391
                      284                       97                        1         0.78108600756358
                      284                       99                        0         0.80273922186044
                      284                       99                        1         0.80288532281883
                      284                      101                        0         0.80337384861751
                      284                      101                        1          0.8031891032218
                      284                      103                        0         0.80500316443968
                      284                      103                        1         0.80525279747322
                      284                      105                        0         0.80979791938922
                      284                      105                        1         0.81042671139215
                      284                      107                        0         0.80332495110937
                      284                      107                        1         0.80387115893727
                      284                      109                        0         0.81445535121703
                      284                      109                        1         0.81490596153122
                      284                      111                        0         0.81466488080761
                      284                      111                        1          0.8146527556328
                      284                      113                        0         0.83382180303704
                      284                      113                        1         0.83398713537486
                      284                      115                        0         0.82414033373354
                      284                      115                        1         0.82397047387731
                      284                      117                        0         0.82068946737314
                      284                      117                        1         0.82080935037263
                      284                      119                        0         0.82956917360621
                      284                      119                        1         0.82940971699544
                      284                      121                        0         0.82382049962029
                      284                      121                        1         0.82426636415584
                      284                      123                        0         0.83675864921775
                      284                      123                        1         0.83668920392975
                      284                      125                        0         0.83160536001336
                      284                      125                        1           0.831087786571
                      284                      127                        0         0.83961578590753
                      284                      127                        1         0.83988247092919
                      284                      129                        0         0.84333028085913
                      284                      129                        1         0.84370633259815
                      284                      131                        0          0.8368026069271
                      284                      131                        1         0.83677887980781
                      284                      133                        0          0.8271402461999
                      284                      133                      0.5         0.82696120158917
                      284                      133                        1         0.82678627802478
                      284                      135                        0         0.83537545667484
                      284                      135                      0.5         0.83530275358173
                      284                      135                        1          0.8352332322208
                      286                        1                        0         0.10022561661266
                      286                        1                     0.25         0.10027548371236
                      286                        1                      0.5         0.10032561063509
                      286                        1                     0.75         0.10037598968954
                      286                        1                        1         0.10042664027668
                      286                        3                        0         0.10867638953544
                      286                        3                      0.5         0.10880894307552
                      286                        3                        1         0.10894272935129
                      286                        5                        0         0.11705884498803
                      286                        5                      0.5         0.11719890789548
                      286                        5                        1         0.11734047597156
                      286                        7                        0          0.1427668271804
                      286                        7                        1          0.1427926382226
                      286                        9                        0         0.15387099269034
                      286                        9                        1         0.15427334706562
                      286                       11                        0         0.17185633116941
                      286                       11                        1         0.17234811529505
                      286                       13                        0         0.18810737073219
                      286                       13                        1         0.18815252716766
                      286                       15                        0         0.21702218368346
                      286                       15                        1         0.21733709434613
                      286                       17                        0         0.24794628344216
                      286                       17                        1         0.24794048382639
                      286                       19                        0         0.28109279658523
                      286                       19                        1         0.28102280073649
                      286                       21                        0         0.30019565202635
                      286                       21                        1         0.30020029421045
                      286                       23                        0         0.34077758459836
                      286                       23                        1         0.34082510399439
                      286                       25                        0         0.39315258904354
                      286                       25                        1         0.39248558839234
                      286                       27                        0         0.43067735249837
                      286                       27                        1         0.43070262415375
                      286                       29                        0         0.48359490180462
                      286                       29                        1         0.48368559771454
                      286                       31                        0         0.54149587204298
                      286                       31                        1          0.5412443144636
                      286                       33                        0         0.59562064116452
                      286                       33                        1          0.5955943282516
                      286                       35                        0         0.66641661036155
                      286                       35                        1         0.66512102137747
                      286                       37                        0         0.70350613537599
                      286                       37                        1         0.70287532787686
                      286                       39                        0         0.74675107042246
                      286                       39                        1         0.74719243785259
                      286                       41                        0         0.78615664606586
                      286                       41                        1         0.78649476810887
                      286                       43                        0         0.81524605956862
                      286                       43                        1          0.8155510683328
                      286                       45                        0         0.83058185130331
                      286                       45                        1         0.83085350785292
                      286                       47                        0         0.83086199353894
                      286                       47                        1         0.83129251122389
                      286                       49                        0          0.8353982135663
                      286                       49                        1         0.83520219620981
                      286                       51                        0         0.82016674652288
                      286                       51                        1          0.8197887922045
                      286                       53                        0          0.8315133657326
                      286                       53                        1         0.83152045853992
                      286                       55                        0         0.83471630324202
                      286                       55                        1         0.83452477695631
                      286                       57                        0          0.8377845828546
                      286                       57                        1         0.83782031053498
                      286                       59                        0         0.80202149092057
                      286                       59                        1         0.80224695162455
                      286                       61                        0          0.7078060027981
                      286                       61                        1         0.70723517304073
                      286                       63                        0         0.76016237270522
                      286                       63                        1         0.76051209157716
                      286                       65                        0         0.75490793851648
                      286                       65                        1         0.75495284821262
                      286                       67                        0         0.75518569996824
                      286                       67                        1         0.75543845941952
                      286                       69                        0         0.76209113687467
                      286                       69                        1         0.76178055286078
                      286                       71                        0          0.7486916121003
                      286                       71                        1         0.74963452629504
                      286                       73                        0          0.7407220031079
                      286                       73                        1         0.74073244643151
                      286                       75                        0         0.74577514210659
                      286                       75                        1         0.74545990451363
                      286                       77                        0         0.75089518411764
                      286                       77                        1         0.75120743522148
                      286                       79                        0         0.74462901990063
                      286                       79                        1         0.74431384784703
                      286                       81                        0         0.73978710627107
                      286                       81                        1         0.73904447156569
                      286                       83                        0          0.7536953022433
                      286                       83                        1         0.75373295814813
                      286                       85                        0         0.77568389020194
                      286                       85                        1         0.77598717867942
                      286                       87                        0         0.78428932124964
                      286                       87                        1         0.78436940883549
                      286                       89                        0         0.81292917282029
                      286                       89                        1         0.81326902010797
                      286                       91                        0         0.80760977025633
                      286                       91                        1         0.80800109657853
                      286                       93                        0          0.7949555842482
                      286                       93                        1         0.79476013431091
                      286                       95                        0          0.8098842690452
                      286                       95                        1         0.80943070201658
                      286                       97                        0         0.81133672599505
                      286                       97                        1         0.81056814289964
                      286                       99                        0         0.79210142961334
                      286                       99                        1         0.79190101813227
                      286                      101                        0          0.8009037125867
                      286                      101                        1         0.80079313915044
                      286                      103                        0         0.79486224124855
                      286                      103                        1         0.79509374698626
                      286                      105                        0         0.79755252858963
                      286                      105                        1         0.79716199878291
                      286                      107                        0         0.80411122178747
                      286                      107                        1         0.80397990282861
                      286                      109                        0         0.81468607466335
                      286                      109                        1         0.81503868618895
                      286                      111                        0         0.82190171676946
                      286                      111                        1         0.82176636332131
                      286                      113                        0         0.82181748777389
                      286                      113                        1         0.82216592465146
                      286                      115                        0         0.81999247893349
                      286                      115                        1         0.81992547958092
                      286                      117                        0         0.82767222857872
                      286                      117                        1         0.82754840245775
                      286                      119                        0         0.83165560869372
                      286                      119                        1         0.83188582212578
                      286                      121                        0         0.83887207262405
                      286                      121                        1         0.83876334191868
                      286                      123                        0          0.8344511675223
                      286                      123                        1         0.83404206295334
                      286                      125                        0         0.83494889846696
                      286                      125                        1         0.83473762990446
                      286                      127                        0         0.82762755555023
                      286                      127                        1         0.82743428962437
                      286                      129                        0         0.84373891612226
                      286                      129                        1         0.84364675096542
                      286                      131                        0         0.83335316050872
                      286                      131                        1         0.83360630533572
                      286                      133                        0         0.83905070965104
                      286                      133                        1         0.83852772906067
                      286                      135                        0         0.82797304426391
                      286                      135                        1         0.82809375593353
                      288                        1                        0        0.093119510359491
                      288                        1                     0.25        0.093149566556449
                      288                        1                      0.5        0.093179767642961
                      288                        1                     0.75        0.093210136618796
                      288                        1                        1        0.093240646676944
                      288                        3                        0        0.099914976013613
                      288                        3                      0.5        0.099958009436679
                      288                        3                        1         0.10000173923158
                      288                        5                        0         0.11250870425211
                      288                        5                        1          0.1125753968461
                      288                        7                        0         0.13175803043205
                      288                        7                        1         0.13192306020676
                      288                        9                        0         0.14627922231097
                      288                        9                        1          0.1461710418048
                      288                       11                        0         0.16211891899258
                      288                       11                        1         0.16240876022826
                      288                       13                        0         0.18307585485876
                      288                       13                        1         0.18351690614436
                      288                       15                        0         0.21343289602249
                      288                       15                        1         0.21340867958833
                      288                       17                        0         0.23136264367348
                      288                       17                        1         0.23157472855717
                      288                       19                        0         0.26619638318471
                      288                       19                        1         0.26575101892833
                      288                       21                        0         0.31207975623355
                      288                       21                        1         0.31182798388466
                      288                       23                        0         0.34578925847061
                      288                       23                        1         0.34619332049654
                      288                       25                        0         0.38153028135984
                      288                       25                        1         0.38173110282335
                      288                       27                        0          0.4407653958638
                      288                       27                        1         0.44085853331224
                      288                       29                        0         0.48642661333375
                      288                       29                        1         0.48594757607636
                      288                       31                        0         0.53694657322461
                      288                       31                        1         0.53682425382118
                      288                       33                        0         0.58688215039434
                      288                       33                        1         0.58687741423446
                      288                       35                        0         0.65086305248949
                      288                       35                        1         0.65109190461627
                      288                       37                        0         0.69069818218912
                      288                       37                        1         0.69066244932685
                      288                       39                        0         0.73755162569888
                      288                       39                        1         0.73782147518129
                      288                       41                        0         0.78076285613759
                      288                       41                        1         0.78125291143188
                      288                       43                        0         0.81197835406064
                      288                       43                        1         0.81205988848905
                      288                       45                        0          0.8305134208079
                      288                       45                        1         0.83153585740841
                      288                       47                        0         0.83042514720858
                      288                       47                        1         0.83022594029437
                      288                       49                        0         0.83391996593173
                      288                       49                        1         0.83395020865315
                      288                       51                        0         0.83418612226421
                      288                       51                        1         0.83431274269658
                      288                       53                        0         0.83999083382108
                      288                       53                        1          0.8398829359234
                      288                       55                        0         0.83955245728083
                      288                       55                        1          0.8391868391278
                      288                       57                        0         0.82967593907561
                      288                       57                        1         0.82960417359941
                      288                       59                        0         0.81965989159356
                      288                       59                        1         0.81950365134798
                      288                       61                        0         0.64585477129098
                      288                       61                        1         0.64382551825484
                      288                       63                        0         0.74856405346493
                      288                       63                        1         0.74834963977971
                      288                       65                        0         0.78943036422197
                      288                       65                        1         0.78977497806676
                      288                       67                        0         0.77916517324834
                      288                       67                        1         0.77942291005552
                      288                       69                        0         0.79797754162755
                      288                       69                        1         0.79792656456667
                      288                       71                        0          0.7773287114696
                      288                       71                        1         0.77738528234374
                      288                       73                        0         0.77816674118542
                      288                       73                        1         0.77847319362402
                      288                       75                        0         0.77626574581888
                      288                       75                        1         0.77702547759245
                      288                       77                        0         0.77734464692778
                      288                       77                        1         0.77705397340607
                      288                       79                        0         0.78384187632895
                      288                       79                        1         0.78431236987153
                      288                       81                        0         0.78293100809047
                      288                       81                        1         0.78344426646869
                      288                       83                        0         0.78815786114815
                      288                       83                        1         0.78868241987369
                      288                       85                        0         0.79316593288113
                      288                       85                        1         0.79295563063028
                      288                       87                        0         0.81502485541154
                      288                       87                        1         0.81565238718669
                      288                       89                        0         0.80639063179753
                      288                       89                        1         0.80621876667263
                      288                       91                        0         0.81655477977832
                      288                       91                        1         0.81591118938101
                      288                       93                        0         0.80065880732036
                      288                       93                        1         0.80059522528147
                      288                       95                        0         0.78594156657593
                      288                       95                        1         0.78606379050484
                      288                       97                        0         0.78535346188613
                      288                       97                        1         0.78523057955644
                      288                       99                        0         0.77449129646201
                      288                       99                        1         0.77432313533922
                      288                      101                        0         0.79239592403949
                      288                      101                        1         0.79277465110812
                      288                      103                        0         0.79162397516438
                      288                      103                        1         0.79159470488603
                      288                      105                        0         0.80841349543515
                      288                      105                        1         0.80897064431367
                      288                      107                        0         0.80635010725083
                      288                      107                        1         0.80661646857787
                      288                      109                        0         0.81052466334603
                      288                      109                        1         0.81045925388184
                      288                      111                        0         0.81979888910197
                      288                      111                        1         0.81962011656886
                      288                      113                        0         0.83529034744254
                      288                      113                        1         0.83485694577808
                      288                      115                        0         0.82348340317524
                      288                      115                        1         0.82357677448513
                      288                      117                        0         0.83047227884844
                      288                      117                        1         0.82966222182692
                      288                      119                        0         0.83024278753238
                      288                      119                        1         0.83014429212528
                      288                      121                        0         0.84922790817558
                      288                      121                        1         0.84927380938477
                      288                      123                        0         0.83785207727487
                      288                      123                        1         0.83804019528817
                      288                      125                        0         0.83335642375009
                      288                      125                        1         0.83332196815792
                      288                      127                        0         0.83956490852475
